counter,time,sopr max rate,sopr aver rate,prefecber,esnrmin,esnrmax,esnraver
2504,18:35:52,715.6,93.2,4.07E-04,17.26,17.27,17.26
2505,18:35:53,715.6,95.6,4.07E-04,17.26,17.27,17.26
2508,18:35:55,715.6,132,4.17E-04,17.24,17.26,17.24
2509,18:35:56,715.6,118.2,4.17E-04,17.25,17.25,17.25
2512,18:35:58,715.6,107.8,4.07E-04,17.25,17.26,17.25
2516,18:36:00,715.6,114.4,4.07E-04,17.25,17.28,17.26
2517,18:36:01,115.8,115.8,3.98E-04,17.28,17.28,17.28
2520,18:36:03,715.6,110.2,3.98E-04,17.27,17.29,17.27
2524,18:36:05,715.6,113.2,4.17E-04,17.24,17.27,17.25
2525,18:36:06,715.6,110.2,4.17E-04,17.25,17.26,17.25
2527,18:36:07,715.6,116.6,4.07E-04,17.26,17.26,17.26
2529,18:36:09,715.6,125.8,4.27E-04,17.24,17.25,17.24
2531,18:36:10,715.6,103.6,4.07E-04,17.25,17.27,17.25
2532,18:36:11,715.6,102.8,4.07E-04,17.27,17.27,17.27
2535,18:36:13,142.8,142.8,4.17E-04,17.25,17.25,17.25
2536,18:36:14,715.6,116,4.17E-04,17.25,17.25,17.25
2539,18:36:16,715.6,139.7,4.07E-04,17.25,17.26,17.25
2542,18:36:18,715.6,114.4,3.98E-04,17.25,17.26,17.25
2546,18:36:21,715.6,110.4,4.07E-04,17.25,17.29,17.28
2551,18:36:25,715.6,125.3,4.17E-04,17.25,17.25,17.25
2552,18:36:26,715.6,118,4.17E-04,17.24,17.25,17.24
2554,18:36:27,715.6,140.6,4.17E-04,17.23,17.24,17.23
2556,18:36:28,715.6,118.6,4.17E-04,17.23,17.24,17.23
2558,18:36:30,715.6,123.8,4.07E-04,17.24,17.25,17.24
2560,18:36:31,715.6,118.8,4.37E-04,17.21,17.24,17.22
2561,18:36:32,140.6,140.6,4.37E-04,17.22,17.22,17.22
2564,18:36:34,715.6,122.4,4.17E-04,17.22,17.24,17.23
2565,18:36:35,715.6,118.4,4.17E-04,17.24,17.25,17.24
2568,18:36:37,715.6,133,4.17E-04,17.25,17.27,17.25
2570,18:36:39,715.6,138.8,4.07E-04,17.25,17.27,17.25
2572,18:36:40,715.6,127.6,4.07E-04,17.25,17.27,17.25
2581,18:36:45,715.6,125.2,4.17E-04,17.24,17.27,17.25
2582,18:36:46,715.6,109.4,4.17E-04,17.24,17.25,17.24
2585,18:36:48,715.6,128.2,4.17E-04,17.24,17.25,17.24
2586,18:36:49,715.6,141.8,4.27E-04,17.23,17.25,17.24
2587,18:36:50,715.6,129.8,4.27E-04,17.23,17.26,17.23
2590,18:36:52,715.6,123.2,4.17E-04,17.26,17.26,17.26
2591,18:36:52,45.6,45.6,4.17E-04,17.25,17.25,17.25
2594,18:36:54,715.6,98.6,4.17E-04,17.25,17.27,17.26
2595,18:36:55,715.6,100.8,4.17E-04,17.24,17.25,17.24
2598,18:36:57,715.6,115.8,3.89E-04,17.24,17.3,17.27
2599,18:36:58,715.6,113,3.98E-04,17.27,17.3,17.29
2602,18:37:00,715.6,117.5,4.07E-04,17.26,17.29,17.27
2604,18:37:01,715.6,113.6,3.80E-04,17.29,17.3,17.29
2606,18:37:02,715.6,124.4,3.98E-04,17.29,17.3,17.29
2607,18:37:03,715.6,114.6,3.98E-04,17.27,17.29,17.28
2609,18:37:05,715.6,123,3.89E-04,17.27,17.3,17.27
2611,18:37:06,715.6,150.4,3.89E-04,17.29,17.3,17.29
2613,18:37:07,715.6,131.6,3.98E-04,17.28,17.29,17.28
2614,18:37:08,715.6,100.6,3.98E-04,17.28,17.28,17.28
2617,18:37:10,715.6,112.4,3.98E-04,17.27,17.28,17.27
2618,18:37:11,715.6,106.8,4.07E-04,17.27,17.27,17.27
2621,18:37:13,715.6,120.9,4.27E-04,17.24,17.27,17.24
2622,18:37:14,715.6,99.2,4.17E-04,17.24,17.26,17.24
2624,18:37:15,715.6,99.2,4.07E-04,17.26,17.27,17.26
2626,18:37:16,72.4,72.4,4.17E-04,17.26,17.26,17.26
2627,18:37:17,715.6,123.4,4.17E-04,17.25,17.26,17.25
2630,18:37:19,715.6,95.2,4.17E-04,17.24,17.25,17.24
2631,18:37:20,715.6,129.8,4.17E-04,17.24,17.25,17.24
2632,18:37:21,715.6,119.6,4.07E-04,17.24,17.26,17.24
2640,18:37:25,715.6,125.8,4.07E-04,17.24,17.27,17.25
2641,18:37:26,715.6,117.4,4.07E-04,17.25,17.26,17.25
2644,18:37:28,715.6,125.2,3.98E-04,17.26,17.29,17.26
2645,18:37:29,715.6,105.8,3.98E-04,17.27,17.29,17.28
2648,18:37:31,715.6,98.1,4.07E-04,17.24,17.27,17.26
2652,18:37:33,715.6,116.8,3.98E-04,17.24,17.29,17.24
2653,18:37:34,715.6,105.2,3.98E-04,17.28,17.29,17.28
2656,18:37:36,715.6,138.2,4.07E-04,17.26,17.28,17.26
2657,18:37:37,715.6,108.6,4.07E-04,17.26,17.27,17.26
2659,18:37:39,715.6,133,3.98E-04,17.26,17.29,17.27
2662,18:37:41,715.6,118,3.98E-04,17.27,17.28,17.27
2669,18:37:45,152.4,152.4,4.07E-04,17.27,17.27,17.27
2671,18:37:46,715.6,124.4,3.98E-04,17.27,17.29,17.27
2673,18:37:47,715.6,93.6,3.98E-04,17.29,17.29,17.29
2677,18:37:50,715.6,119.8,4.07E-04,17.26,17.28,17.27
2678,18:37:51,715.6,105.6,4.07E-04,17.26,17.28,17.26
2681,18:37:53,715.6,133.3,3.98E-04,17.26,17.28,17.27
2685,18:37:55,715.6,114.4,4.17E-04,17.26,17.26,17.26
2686,18:37:56,715.6,106.6,4.07E-04,17.26,17.27,17.26
2689,18:37:58,715.6,114.6,4.17E-04,17.23,17.27,17.24
2690,18:37:59,715.6,122,4.27E-04,17.23,17.25,17.23
2693,18:38:01,715.6,118.4,4.07E-04,17.25,17.27,17.25
2697,18:38:03,715.6,108,4.07E-04,17.26,17.27,17.26
2698,18:38:04,715.6,107.4,4.17E-04,17.25,17.26,17.25
2701,18:38:06,715.6,101.9,4.07E-04,17.25,17.28,17.26
2705,18:38:08,715.6,133.2,4.07E-04,17.27,17.28,17.27
2706,18:38:09,715.6,98.8,4.07E-04,17.27,17.27,17.27
2709,18:38:11,715.6,92,4.07E-04,17.26,17.27,17.26
2710,18:38:12,715.6,98.2,4.07E-04,17.26,17.27,17.26
2712,18:38:13,715.6,108.4,4.27E-04,17.25,17.27,17.26
2713,18:38:14,715.6,100,4.27E-04,17.23,17.25,17.24
2716,18:38:16,715.6,118.8,4.07E-04,17.23,17.27,17.25
2717,18:38:17,715.6,128.8,4.17E-04,17.24,17.26,17.25
2719,18:38:18,715.6,112,3.98E-04,17.24,17.26,17.25
2720,18:38:19,715.6,57.8,3.98E-04,17.26,17.28,17.27
2721,18:38:20,715.6,136.4,4.07E-04,17.27,17.28,17.27
2729,18:38:25,715.6,121.2,4.07E-04,17.23,17.27,17.24
2731,18:38:26,715.6,122.6,4.17E-04,17.25,17.27,17.26
2733,18:38:27,715.6,130.8,4.17E-04,17.25,17.25,17.25
2734,18:38:28,715.6,69.2,4.17E-04,17.25,17.27,17.26
2737,18:38:30,715.6,116,3.98E-04,17.26,17.27,17.26
2738,18:38:31,715.6,123.8,4.07E-04,17.26,17.27,17.26
2741,18:38:33,715.6,111.9,4.17E-04,17.26,17.27,17.26
2742,18:38:34,715.6,93,3.98E-04,17.26,17.28,17.26
2745,18:38:36,715.6,129.4,4.17E-04,17.25,17.28,17.25
2747,18:38:37,715.6,127.2,4.17E-04,17.25,17.27,17.25
2748,18:38:38,715.6,90.4,3.98E-04,17.27,17.28,17.27
2750,18:38:39,715.6,102,3.98E-04,17.28,17.28,17.28
2757,18:38:43,715.6,129.4,4.07E-04,17.26,17.28,17.26
2758,18:38:44,715.6,110.2,4.07E-04,17.25,17.26,17.25
2760,18:38:45,715.6,115.4,4.27E-04,17.23,17.25,17.23
2762,18:38:47,715.6,120.6,4.17E-04,17.24,17.25,17.24
2764,18:38:48,715.6,119.6,4.07E-04,17.24,17.26,17.24
2765,18:38:49,715.6,105.2,4.07E-04,17.26,17.27,17.26
2768,18:38:51,715.6,113.4,4.07E-04,17.26,17.27,17.26
2769,18:38:52,715.6,104.4,4.07E-04,17.26,17.27,17.26
2772,18:38:54,715.6,130.9,3.98E-04,17.27,17.29,17.28
2774,18:38:55,715.6,114,4.07E-04,17.26,17.29,17.28
2776,18:38:56,715.6,117.6,4.07E-04,17.26,17.26,17.26
2780,18:38:59,715.6,119.6,4.07E-04,17.25,17.27,17.26
2781,18:39:00,715.6,102.8,4.17E-04,17.25,17.27,17.25
2784,18:39:02,715.6,116.4,4.07E-04,17.26,17.28,17.27
2788,18:39:04,715.6,129,3.98E-04,17.26,17.27,17.26
2789,18:39:05,715.6,116,4.07E-04,17.27,17.28,17.27
2792,18:39:07,715.6,145.6,3.89E-04,17.28,17.29,17.28
2796,18:39:09,715.6,123.2,4.07E-04,17.27,17.28,17.27
2797,18:39:10,715.6,136.2,4.07E-04,17.27,17.28,17.27
2799,18:39:11,715.6,141.2,3.98E-04,17.28,17.29,17.28
2800,18:39:12,715.6,105.4,3.98E-04,17.28,17.28,17.28
2801,18:39:13,715.6,120.4,3.98E-04,17.26,17.28,17.27
2803,18:39:14,715.6,108.6,3.98E-04,17.26,17.27,17.26
2807,18:39:17,715.6,114.8,4.17E-04,17.25,17.28,17.26
2808,18:39:18,715.6,112.6,4.17E-04,17.24,17.25,17.24
2809,18:39:19,122.4,122.4,4.07E-04,17.24,17.26,17.25
2810,18:39:20,715.6,125,4.07E-04,17.26,17.26,17.26
2811,18:39:21,715.6,152.2,4.07E-04,17.26,17.27,17.26
2813,18:39:23,715.6,117.2,4.07E-04,17.24,17.27,17.25
2814,18:39:24,715.6,101,4.07E-04,17.27,17.28,17.27
2820,18:39:27,715.6,126.2,4.07E-04,17.26,17.28,17.27
2821,18:39:28,715.6,88.4,4.07E-04,17.26,17.28,17.26
2822,18:39:29,715.6,134.8,3.98E-04,17.28,17.29,17.28
2825,18:39:31,715.6,115,4.07E-04,17.27,17.29,17.27
2826,18:39:32,715.6,100,4.07E-04,17.27,17.28,17.27
2829,18:39:34,715.6,95.7,3.98E-04,17.27,17.28,17.27
2831,18:39:35,715.6,98,3.98E-04,17.26,17.28,17.27
2833,18:39:36,715.6,101.4,4.17E-04,17.25,17.26,17.25
2834,18:39:37,715.6,132.2,4.17E-04,17.25,17.25,17.25
2835,18:39:39,715.6,115.6,3.98E-04,17.25,17.28,17.26
2837,18:39:40,715.6,106.2,4.07E-04,17.27,17.27,17.27
2846,18:39:45,715.6,114,4.07E-04,17.25,17.28,17.26
2847,18:39:46,715.6,109,4.07E-04,17.27,17.28,17.27
2850,18:39:48,715.6,117.4,3.89E-04,17.27,17.29,17.28
2851,18:39:49,715.6,122.6,3.98E-04,17.27,17.29,17.28
2852,18:39:50,715.6,138,4.07E-04,17.27,17.28,17.27
2855,18:39:52,715.6,112.5,3.89E-04,17.28,17.29,17.28
2857,18:39:53,715.6,121,3.98E-04,17.28,17.29,17.28
2859,18:39:54,715.6,101,4.07E-04,17.28,17.29,17.28
2860,18:39:55,715.6,127.6,4.07E-04,17.25,17.29,17.27
2862,18:39:57,715.6,95.8,4.07E-04,17.25,17.27,17.26
2864,18:39:58,715.6,135.6,3.98E-04,17.27,17.28,17.27
2865,18:39:59,715.6,113.8,3.98E-04,17.26,17.28,17.27
2868,18:40:01,715.6,103.3,4.07E-04,17.26,17.26,17.26
2870,18:40:02,715.6,108.4,4.07E-04,17.26,17.28,17.26
2872,18:40:03,715.6,115.4,4.07E-04,17.27,17.28,17.27
2873,18:40:04,715.6,108,4.07E-04,17.26,17.27,17.26
2876,18:40:06,715.6,108.6,4.07E-04,17.26,17.27,17.26
2877,18:40:07,715.6,106.2,4.07E-04,17.25,17.26,17.25
2879,18:40:08,715.6,105.6,4.27E-04,17.23,17.25,17.23
2880,18:40:09,715.6,107,4.27E-04,17.23,17.23,17.23
2881,18:40:10,715.6,111.2,4.17E-04,17.23,17.25,17.23
2883,18:40:11,715.6,119.2,4.07E-04,17.25,17.29,17.26
2884,18:40:12,715.6,111.6,4.07E-04,17.25,17.29,17.27
2887,18:40:14,715.6,108,3.98E-04,17.25,17.28,17.26
2888,18:40:15,715.6,127.2,3.98E-04,17.28,17.28,17.28
2890,18:40:16,715.6,109.4,4.07E-04,17.28,17.28,17.28
2891,18:40:17,715.6,131.8,4.07E-04,17.25,17.28,17.26
2893,18:40:19,715.6,111,3.89E-04,17.25,17.29,17.27
2894,18:40:20,715.6,132.2,3.98E-04,17.28,17.29,17.28
2895,18:40:21,715.6,121.6,3.98E-04,17.28,17.28,17.28
2901,18:40:24,715.6,108.4,3.98E-04,17.27,17.29,17.28
2902,18:40:25,715.6,111.2,4.07E-04,17.28,17.29,17.28
2903,18:40:26,715.6,121.6,4.07E-04,17.25,17.28,17.26
2904,18:40:27,715.6,105,4.17E-04,17.25,17.26,17.25
2905,18:40:28,715.6,103.8,4.07E-04,17.26,17.28,17.26
2907,18:40:29,715.6,97.6,3.98E-04,17.28,17.28,17.28
2908,18:40:30,715.6,79.6,3.98E-04,17.28,17.28,17.28
2911,18:40:32,715.6,125.4,4.17E-04,17.25,17.28,17.26
2912,18:40:33,715.6,101.2,4.07E-04,17.26,17.27,17.26
2915,18:40:34,715.6,122.4,4.07E-04,17.27,17.27,17.27
2918,18:40:37,715.6,102.6,4.27E-04,17.23,17.27,17.24
2919,18:40:38,715.6,107.8,4.17E-04,17.23,17.26,17.23
2920,18:40:40,715.6,101.6,4.17E-04,17.24,17.24,17.24
2921,18:40:41,715.6,125.6,4.17E-04,17.24,17.24,17.24
2930,18:40:46,715.6,118.8,4.17E-04,17.24,17.27,17.25
2931,18:40:47,715.6,82,4.17E-04,17.25,17.26,17.25
2934,18:40:49,715.6,124.5,4.17E-04,17.24,17.26,17.25
2936,18:40:50,715.6,88.6,4.27E-04,17.22,17.24,17.23
2938,18:40:51,82.8,82.8,4.17E-04,17.22,17.23,17.22
2942,18:40:54,715.6,109,4.27E-04,17.23,17.26,17.24
2943,18:40:55,715.6,146,4.27E-04,17.23,17.24,17.23
2946,18:40:56,715.6,127.4,4.27E-04,17.22,17.24,17.23
2950,18:40:59,715.6,114.4,4.37E-04,17.21,17.22,17.21
2951,18:41:00,715.6,115.6,4.37E-04,17.21,17.22,17.21
2954,18:41:02,715.6,130.9,4.07E-04,17.22,17.26,17.25
2958,18:41:04,715.6,110.2,4.27E-04,17.2,17.26,17.22
2959,18:41:05,715.6,134.8,4.27E-04,17.23,17.24,17.23
2962,18:41:07,715.6,119.6,4.27E-04,17.23,17.24,17.23
2963,18:41:08,715.6,111.2,4.27E-04,17.23,17.23,17.23
2965,18:41:09,715.6,120.6,4.17E-04,17.23,17.23,17.23
2966,18:41:10,715.6,102.2,4.17E-04,17.23,17.25,17.23
2969,18:41:12,715.6,113.2,4.17E-04,17.24,17.26,17.25
2970,18:41:13,715.6,116.6,4.17E-04,17.24,17.25,17.24
2973,18:41:14,715.6,116.4,4.27E-04,17.22,17.25,17.23
2977,18:41:17,715.6,105.4,4.17E-04,17.24,17.25,17.24
2978,18:41:18,715.6,115.6,4.17E-04,17.24,17.25,17.24
2981,18:41:20,715.6,98.4,4.27E-04,17.22,17.24,17.22
2983,18:41:21,715.6,148,4.47E-04,17.2,17.22,17.21
2984,18:41:22,715.6,113.6,4.37E-04,17.2,17.21,17.2
2990,18:41:25,715.6,104.4,4.57E-04,17.19,17.22,17.21
2991,18:41:26,715.6,95.6,4.57E-04,17.2,17.2,17.2
2992,18:41:27,715.6,140.6,4.37E-04,17.2,17.21,17.2
2994,18:41:28,715.6,103.4,4.37E-04,17.21,17.21,17.21
2996,18:41:30,715.6,114,4.27E-04,17.21,17.23,17.21
2998,18:41:31,715.6,104.2,4.47E-04,17.2,17.23,17.21
2999,18:41:32,715.6,84.4,4.47E-04,17.19,17.2,17.19
3002,18:41:34,715.6,130.4,4.37E-04,17.19,17.23,17.2
3003,18:41:35,715.6,117.6,4.27E-04,17.22,17.23,17.22
3006,18:41:37,715.6,124.7,4.47E-04,17.19,17.23,17.2
3008,18:41:39,715.6,110.2,4.27E-04,17.22,17.23,17.22
3009,18:41:40,715.6,117,4.37E-04,17.22,17.22,17.22
3019,18:41:45,715.6,119.8,4.37E-04,17.2,17.23,17.21
3023,18:41:49,715.6,119.9,4.27E-04,17.21,17.23,17.22
3026,18:41:51,715.6,105.9,4.37E-04,17.21,17.22,17.21
3030,18:41:53,715.6,117.4,4.37E-04,17.2,17.22,17.21
3031,18:41:54,715.6,109.8,4.47E-04,17.2,17.2,17.2
3032,18:41:55,715.6,174.6,4.37E-04,17.2,17.2,17.2
3035,18:41:57,715.6,110.4,4.37E-04,17.2,17.23,17.2
3037,18:41:58,715.6,119.2,4.37E-04,17.19,17.23,17.22
3039,18:41:59,715.6,123.6,4.27E-04,17.19,17.23,17.2
3043,18:42:02,715.6,134.4,4.17E-04,17.21,17.24,17.22
3044,18:42:03,715.6,98.2,4.27E-04,17.22,17.23,17.22
3047,18:42:05,715.6,98.3,4.17E-04,17.22,17.25,17.23
3051,18:42:07,715.6,125,4.27E-04,17.22,17.25,17.24
3052,18:42:08,715.6,96.6,4.27E-04,17.22,17.24,17.22
3055,18:42:10,715.6,144.5,4.37E-04,17.22,17.24,17.22
3057,18:42:11,715.6,123,4.27E-04,17.22,17.23,17.22
3059,18:42:12,715.6,119.2,4.27E-04,17.23,17.24,17.23
3063,18:42:15,715.6,110,4.37E-04,17.2,17.22,17.21
3064,18:42:16,715.6,106.4,4.27E-04,17.22,17.22,17.22
3067,18:42:18,715.6,130.4,4.37E-04,17.2,17.22,17.2
3068,18:42:19,715.6,122,4.37E-04,17.21,17.22,17.21
3069,18:42:20,715.6,107,4.27E-04,17.22,17.22,17.22
3070,18:42:21,715.6,128.2,4.27E-04,17.22,17.23,17.22
3076,18:42:24,37,37,4.37E-04,17.22,17.22,17.22
3078,18:42:26,715.6,104.2,4.37E-04,17.21,17.21,17.21
3082,18:42:28,715.6,124.2,4.37E-04,17.19,17.22,17.2
3086,18:42:31,715.6,107.7,4.37E-04,17.2,17.22,17.21
3088,18:42:32,715.6,111,4.47E-04,17.19,17.2,17.19
3090,18:42:33,715.6,107.2,4.27E-04,17.19,17.22,17.21
3092,18:42:35,715.6,117.6,4.37E-04,17.22,17.22,17.22
3094,18:42:37,715.6,97,4.17E-04,17.22,17.24,17.22
3095,18:42:38,715.6,119.4,4.17E-04,17.24,17.25,17.24
3096,18:42:39,73.4,73.4,4.37E-04,17.22,17.25,17.23
3098,18:42:41,715.6,97.4,4.27E-04,17.21,17.23,17.21
3105,18:42:45,715.6,120.4,4.27E-04,17.22,17.23,17.22
3107,18:42:46,715.6,109,4.17E-04,17.22,17.24,17.22
3108,18:42:47,715.6,191.8,4.17E-04,17.24,17.25,17.24
3111,18:42:49,715.6,124.8,4.17E-04,17.24,17.26,17.25
3112,18:42:50,715.6,121.8,4.37E-04,17.2,17.24,17.23
3114,18:42:51,715.6,118,4.27E-04,17.2,17.22,17.2
3115,18:42:52,715.6,163.4,4.27E-04,17.22,17.23,17.22
3118,18:42:54,715.6,122.4,4.37E-04,17.2,17.23,17.22
3119,18:42:55,715.6,115.6,4.47E-04,17.2,17.2,17.2
3122,18:42:57,715.6,108.6,4.37E-04,17.2,17.21,17.2
3126,18:42:59,715.6,98.6,4.27E-04,17.21,17.23,17.21
3127,18:43:00,715.6,121,4.47E-04,17.19,17.21,17.2
3130,18:43:02,715.6,138.2,4.27E-04,17.19,17.24,17.22
3131,18:43:03,715.6,117.8,4.27E-04,17.22,17.24,17.23
3133,18:43:04,715.6,116.6,4.27E-04,17.22,17.22,17.22
3134,18:43:05,715.6,92.2,4.27E-04,17.22,17.25,17.23
3137,18:43:07,715.6,110,4.17E-04,17.23,17.25,17.24
3138,18:43:08,715.6,144.4,4.37E-04,17.23,17.24,17.23
3141,18:43:10,715.6,145.6,4.27E-04,17.22,17.24,17.23
3145,18:43:12,715.6,117.8,4.37E-04,17.21,17.24,17.22
3146,18:43:13,715.6,100.4,4.37E-04,17.21,17.21,17.21
3149,18:43:15,715.6,137.1,4.17E-04,17.21,17.25,17.23
3151,18:43:16,715.6,117.2,4.27E-04,17.23,17.24,17.23
3152,18:43:17,715.6,83.4,4.37E-04,17.22,17.24,17.23
3153,18:43:18,715.6,113.2,4.37E-04,17.22,17.22,17.22
3154,18:43:20,715.6,98.6,4.27E-04,17.22,17.23,17.22
3156,18:43:21,715.6,83.4,4.27E-04,17.22,17.23,17.22
3159,18:43:24,715.6,102.4,4.27E-04,17.2,17.22,17.21
3163,18:43:26,715.6,109,4.37E-04,17.2,17.24,17.22
3164,18:43:27,715.6,87,4.37E-04,17.21,17.21,17.21
3165,18:43:28,715.6,103.8,4.47E-04,17.21,17.22,17.21
3166,18:43:29,715.6,124.4,4.27E-04,17.22,17.22,17.22
3169,18:43:30,715.6,111,4.47E-04,17.2,17.22,17.21
3173,18:43:33,715.6,124.4,4.37E-04,17.2,17.22,17.2
3174,18:43:34,715.6,117.2,4.37E-04,17.22,17.22,17.22
3176,18:43:35,715.6,110,4.37E-04,17.2,17.22,17.21
3177,18:43:36,715.6,137.6,4.37E-04,17.2,17.22,17.2
3180,18:43:38,715.6,111.2,4.27E-04,17.22,17.24,17.22
3181,18:43:39,715.6,115.6,4.17E-04,17.24,17.25,17.24
3182,18:58:23,643.2,129,3.09E-04,17.45,17.51,17.47
3183,18:58:24,643.2,116.6,2.95E-04,17.45,17.51,17.48
3185,18:58:25,643.2,116,2.88E-04,17.48,17.51,17.49
3186,18:58:26,643.2,98.6,2.88E-04,17.51,17.52,17.51
3189,18:58:28,643.2,124.6,2.95E-04,17.49,17.52,17.5
3191,18:58:29,643.2,110,3.16E-04,17.46,17.49,17.47
3192,18:58:30,643.2,133.8,3.16E-04,17.45,17.46,17.45
3195,18:58:32,643.2,156.6,3.16E-04,17.44,17.47,17.45
3198,18:58:34,135,135,3.02E-04,17.48,17.48,17.48
3202,18:58:37,643.2,142,3.16E-04,17.46,17.49,17.47
3203,18:58:39,126.6,126.6,2.88E-04,17.51,17.51,17.51
3204,18:58:40,643.2,120.4,2.95E-04,17.46,17.51,17.5
3207,18:58:42,184.2,184.2,3.09E-04,17.46,17.46,17.46
3209,18:58:43,643.2,165.2,3.02E-04,17.46,17.48,17.47
3211,18:58:44,643.2,121.8,3.09E-04,17.45,17.48,17.47
3213,18:58:45,643.2,134.4,3.24E-04,17.44,17.45,17.44
3215,18:58:47,643.2,113.8,3.16E-04,17.43,17.46,17.43
3219,18:58:49,643.2,115.2,3.24E-04,17.45,17.46,17.45
3222,18:58:52,643.2,157.3,3.09E-04,17.44,17.49,17.45
3224,18:58:53,643.2,115,3.02E-04,17.47,17.49,17.48
3226,18:58:54,155.2,155.2,3.09E-04,17.47,17.47,17.47
3237,18:59:01,643.2,120.4,3.09E-04,17.46,17.51,17.48
3239,18:59:02,643.2,109.8,3.09E-04,17.46,17.47,17.46
3241,18:59:03,643.2,112.2,3.09E-04,17.47,17.48,17.47
3242,18:59:04,643.2,125.2,3.02E-04,17.45,17.48,17.47
3245,18:59:06,643.2,146.4,3.24E-04,17.44,17.45,17.44
3247,18:59:07,53.6,53.6,3.02E-04,17.44,17.48,17.45
3249,18:59:09,643.2,117.2,3.24E-04,17.44,17.48,17.45
3251,18:59:11,643.2,110,3.02E-04,17.45,17.48,17.46
3256,18:59:14,643.2,114.4,3.09E-04,17.45,17.48,17.46
3259,18:59:16,643.2,104.2,3.09E-04,17.46,17.49,17.48
3260,18:59:16,643.2,154.6,3.09E-04,17.44,17.48,17.46
3261,18:59:17,643.2,140.2,3.16E-04,17.44,17.45,17.44
3264,18:59:19,656.2,126.8,3.31E-04,17.42,17.45,17.43
3266,18:59:20,656.2,118.2,3.24E-04,17.42,17.47,17.43
3267,18:59:21,656.2,109.6,3.09E-04,17.45,17.47,17.46
3270,18:59:23,656.2,143,3.16E-04,17.45,17.46,17.45
3272,18:59:24,656.2,117.8,3.09E-04,17.46,17.46,17.46
3275,18:59:26,656.2,141.4,3.09E-04,17.46,17.47,17.46
3278,18:59:27,656.2,127.4,3.02E-04,17.47,17.5,17.48
3281,18:59:29,656.2,110,3.02E-04,17.48,17.5,17.49
3283,18:59:31,40.8,40.8,3.02E-04,17.5,17.5,17.5
3284,18:59:31,656.2,137.8,3.02E-04,17.48,17.5,17.49
3287,18:59:33,117.8,117.8,2.95E-04,17.47,17.49,17.48
3289,18:59:34,656.2,118.6,3.16E-04,17.46,17.47,17.46
3292,18:59:36,656.2,108.4,3.16E-04,17.44,17.46,17.44
3295,18:59:38,656.2,109.6,3.09E-04,17.47,17.49,17.47
3298,18:59:40,656.2,118.8,3.02E-04,17.48,17.49,17.48
3300,18:59:41,656.2,114.8,3.02E-04,17.47,17.48,17.47
3301,18:59:42,656.2,106.6,3.02E-04,17.47,17.5,17.47
3304,18:59:44,656.2,108.4,3.02E-04,17.49,17.5,17.49
3306,18:59:45,656.2,134.7,3.24E-04,17.45,17.49,17.45
3309,18:59:47,656.2,128.4,3.09E-04,17.45,17.46,17.45
3310,18:59:47,656.2,116.4,3.09E-04,17.46,17.47,17.46
3312,18:59:49,656.2,105.2,3.09E-04,17.47,17.48,17.47
3315,18:59:50,155.2,155.2,3.09E-04,17.48,17.48,17.48
3317,18:59:52,657.2,129,3.02E-04,17.47,17.48,17.47
3318,18:59:52,657.2,100.4,3.02E-04,17.47,17.48,17.47
3321,18:59:54,657.2,108.2,3.16E-04,17.45,17.48,17.46
3323,18:59:55,657.2,124.6,3.31E-04,17.44,17.46,17.45
3326,18:59:57,657.2,106,3.16E-04,17.42,17.48,17.42
3330,19:00:00,657.2,126.2,3.02E-04,17.47,17.48,17.47
3332,19:00:01,657.2,123,2.95E-04,17.48,17.49,17.48
3334,19:00:02,657.2,108.6,3.02E-04,17.49,17.5,17.49
3335,19:00:03,657.2,124.8,2.95E-04,17.48,17.49,17.48
3338,19:00:05,657.2,126.4,3.16E-04,17.46,17.48,17.47
3340,19:00:06,657.2,119,3.02E-04,17.46,17.49,17.47
3342,19:00:07,657.2,101.6,3.02E-04,17.48,17.49,17.48
3344,19:00:10,657.2,114.6,3.16E-04,17.44,17.48,17.45
3347,19:00:11,657.2,120,2.95E-04,17.47,17.49,17.47
3348,19:00:12,657.2,127,2.95E-04,17.48,17.49,17.48
3352,19:00:14,657.2,120.2,3.02E-04,17.48,17.49,17.48
3355,19:00:16,60,60,2.95E-04,17.5,17.5,17.5
3356,19:00:17,657.2,126.4,2.95E-04,17.5,17.5,17.5
3359,19:00:19,657.2,123.8,2.95E-04,17.5,17.51,17.5
3361,19:00:20,657.2,137,2.95E-04,17.51,17.51,17.51
3363,19:00:21,657.2,126,2.88E-04,17.51,17.51,17.51
3366,19:00:23,657.2,123.4,2.95E-04,17.5,17.51,17.5
3368,19:00:24,657.2,135.4,2.88E-04,17.5,17.5,17.5
3369,19:00:25,657.2,115.2,2.88E-04,17.5,17.51,17.5
3372,19:00:27,657.2,107.2,2.95E-04,17.5,17.51,17.5
3374,19:00:28,657.2,122.6,3.02E-04,17.49,17.5,17.49
3377,19:00:30,657.2,124.3,2.95E-04,17.48,17.5,17.49
3381,19:00:32,56.6,56.6,3.16E-04,17.46,17.46,17.46
3383,19:00:34,657.2,143.6,2.95E-04,17.46,17.49,17.47
3385,19:00:35,657.2,113.7,3.02E-04,17.48,17.49,17.48
3387,19:00:36,657.2,105.4,3.02E-04,17.48,17.51,17.48
3389,19:00:37,657.2,134.6,2.82E-04,17.51,17.51,17.51
3392,19:00:39,657.2,120.8,2.82E-04,17.51,17.54,17.53
